Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
Venda por percentual de diferença (4),,"1016,08547310417",,"16,0854731041692","27472,59011039","27371,41","101,18011039"
Compra (0),"27348,95",0,"0,0371526319330054",,,,
Venda por percentual de diferença (1),,"1017,76848733073",,"17,7684873307344","27444,11329423","27394,25","49,86329423"
Compra (2),"27372,34",0,"0,0371823704999549",,,,
Venda por percentual de diferença (3),,"1019,37067567558",,"19,3706756755776","27444,11329423","27415,43","28,68329423"
Compra (4),"27379,09",0,"0,037231722298863",,,,
Venda por percentual de diferença (0),,"1020,15142489218",,"20,1514248921848","27486,01601902","27400,06","85,95601902"
Compra (1),"27362,25",0,"0,0372831702397349",,,,
(no final do período 2),,0,,x,"27486,01601902","27320,23","165,78601902"
(no final do período 3),,0,,x,"27486,01601902","27327,56","158,45601902"
Venda por percentual de diferença (4),,"1021,71582671544",,"21,7158267154441","27486,01601902","27404,21","81,80601902"
Compra (0),"27408,95",0,"0,0372767226294858",,,,
Venda por percentual de diferença (1),,"1023,00373748229",,"23,0037374822929","27505,15339539","27443,5","61,65339539"
Compra (2),"27463,4",0,"0,0372497118886333",,,,
(no final do período 3),,0,,x,"27505,15339539","27426,46","78,69339539"
Venda por prejuizo (4),,"1019,15211727301",,"19,1521172730081","27505,15339539",27360,"145,15339539"
Compra (0),"27363,52",0,"0,0372449201445212",,,,
Venda por prejuizo (1),,"1015,37138542914",,"15,3713854291376","27452,33358216","27262,01","190,32358216"
Compra (2),"27310,43",0,"0,0371788867999932",,,,
Venda por percentual de diferença (3),,"1016,65033913506",,"16,6503391350575","27452,33358216","27344,83","107,50358216"
Compra (4),"27353,97",0,"0,0371664639222408",,,,
(no final do período 0),,0,,x,"27406,49241872",27310,"96,49241872"
(no final do período 1),,0,,x,"27406,49241872","27336,8","69,69241872"
Venda (2),,"1020,34505731357",,"20,3450573135674","27406,49241872","27453,38","-46,88758128"
Compra (3),"27443,28",0,"0,0371801423632149",,,,
(no final do período 4),,0,,x,"27406,49241872","27387,1","19,39241872"
(no final do período 0),,0,,x,"27488,44607084","27412,14","76,30607084"
(no final do período 1),,0,,x,"27488,44607084","27437,53","50,91607084"
(no final do período 2),,0,,x,"27488,44607084",27430,"58,44607084"
(no final do período 3),,0,,x,"27488,44607084","27408,9","79,54607084"
(no final do período 4),,0,,x,"27488,44607084","27430,43","58,01607084"
(no final do período 0),,0,,x,"27481,51391916","27415,45","66,06391916"
(no final do período 1),,0,,x,"27481,51391916","27418,22","63,29391916"
(no final do período 2),,0,,x,"27481,51391916","27390,79","90,72391916"
(no final do período 3),,0,,x,"27481,51391916","27388,69","92,82391916"
(no final do período 4),,0,,x,"27481,51391916","27379,01","102,50391916"
(no final do período 0),,0,,x,"27442,9295836","27385,34","57,5895836"
(no final do período 1),,0,,x,"27442,9295836","27405,33","37,5995836"
(no final do período 2),,0,,x,"27442,9295836","27407,18","35,7495836"
(no final do período 3),,0,,x,"27442,9295836","27396,52","46,4095836"
Venda por prejuizo (4),,"1017,16169352443",,"17,161693524429","27442,9295836","27357,66","85,2695836"
Compra (0),"27387,58",0,"0,0371395243217703",,,,
